"Datum";"Kärnten"
"2022-03-20";"5.770324047754405"
"2022-03-19";"5.77651108278552"
"2022-03-18";"5.828937543656815"
"2022-03-17";"5.8912460375518165"
"2022-03-16";"5.950325146291162"
"2022-03-15";"6.043295249549008"
"2022-03-14";"6.139689397953777"
"2022-03-13";"6.183786451185097"
"2022-03-12";"6.227850199995855"
"2022-03-11";"6.282530798001726"
"2022-03-10";"6.358179195655863"
"2022-03-09";"6.433803785095916"
"2022-03-08";"6.515066431869851"
"2022-03-07";"6.6098317094774135"
"2022-03-06";"6.652776458890757"
"2022-03-05";"6.693274638174746"
"2022-03-04";"6.741024272230614"
"2022-03-03";"6.804871460346106"
"2022-03-02";"6.862169747186278"
"2022-03-01";"6.925647845223245"
"2022-02-28";"7.002876181288744"
"2022-02-27";"7.027377365963728"
"2022-02-26";"7.049826019717765"
"2022-02-25";"7.087280005353482"
"2022-02-24";"7.148784460767741"
"2022-02-23";"7.206480245802427"
"2022-02-22";"7.288446555580688"
"2022-02-21";"7.34404259926878"
"2022-02-20";"7.39969269738407"
"2022-02-19";"7.45373821175098"
"2022-02-18";"7.51142403263449"
"2022-02-17";"7.577857868958506"
"2022-02-16";"7.6713171658261885"
"2022-02-15";"7.734993571090208"
"2022-02-14";"7.806283440801207"
"2022-02-13";"7.867520656574058"
"2022-02-12";"7.922276235973158"
"2022-02-11";"8.00300289666211"
"2022-02-10";"8.107097126908082"
"2022-02-09";"8.238582319973075"
"2022-02-08";"8.41662676562126"
"2022-02-07";"8.622605789792367"
"2022-02-06";"8.761341069273003"
"2022-02-05";"8.903979485231266"
"2022-02-04";"9.06641715198348"
"2022-02-03";"9.309028266648998"
"2022-02-02";"9.429760053788293"
"2022-02-01";"9.637207702888583"
"2022-01-31";"9.810276264386946"
"2022-01-30";"9.912050500035463"
"2022-01-29";"10.028075022199896"
"2022-01-28";"10.168874322909554"
"2022-01-27";"10.341826531368048"
"2022-01-26";"10.583564681024436"
"2022-01-25";"10.787820202996617"
"2022-01-24";"11.025194794921488"
"2022-01-23";"11.120769761098288"
"2022-01-22";"11.25255509906701"
"2022-01-21";"11.378649924722703"
"2022-01-20";"11.574798223112058"
"2022-01-19";"11.709379128137385"
"2022-01-18";"11.841218565148095"
"2022-01-17";"11.99064145057516"
"2022-01-16";"12.075578917459866"
"2022-01-15";"12.166655656118563"
"2022-01-14";"12.249060535854829"
"2022-01-13";"12.33162587744261"
"2022-01-12";"12.415514895244094"
"2022-01-11";"12.483023992756904"
"2022-01-10";"12.572875902748462"
"2022-01-09";"12.655029857602205"
"2022-01-08";"12.698376084148366"
"2022-01-07";"12.763293648493562"
"2022-01-06";"12.797414945427917"
"2022-01-05";"12.857493197556959"
"2022-01-04";"12.92420382913287"
"2022-01-03";"12.931543054015151"
"2022-01-02";"12.943415406801499"
"2022-01-01";"12.960267017008132"
"2021-12-31";"12.97147460197119"
"2021-12-30";"12.994256419993356"
"2021-12-29";"13.019594787406069"
"2021-12-28";"12.99629528154669"
"2021-12-27";"13.019744621889894"
"2021-12-26";"13.000992716095157"
"2021-12-25";"12.983746361796165"
"2021-12-24";"12.985922923811122"
"2021-12-23";"12.9893516128645"
"2021-12-22";"13.00949861728989"
"2021-12-21";"13.016125533299588"
"2021-12-20";"12.992344659373565"
"2021-12-19";"12.975077693265778"
"2021-12-18";"12.947531611840512"
"2021-12-17";"12.970782372354883"
"2021-12-16";"12.97437955228055"
"2021-12-15";"12.919172978106813"
"2021-12-14";"12.896134823227698"
"2021-12-13";"12.713109935332158"
"2021-12-12";"12.583789623591228"
"2021-12-11";"12.530156073063857"
"2021-12-10";"12.547082432849644"
"2021-12-09";"12.542221339161534"
"2021-12-08";"12.376360654108057"
"2021-12-07";"12.440203339869853"
"2021-12-06";"12.468074934262674"
"2021-12-05";"12.436018957345972"
"2021-12-04";"12.341451040081179"
"2021-12-03";"12.421012318886833"
"2021-12-02";"12.297975583768727"
"2021-12-01";"12.330663630364745"
"2021-11-30";"12.35568688466718"
"2021-11-29";"12.431250414154132"
"2021-11-28";"12.451914699693058"
"2021-11-27";"12.479021168317903"
"2021-11-26";"12.676172649196213"
"2021-11-25";"12.87318926953766"
"2021-11-24";"13.028290001145344"
"2021-11-23";"13.297249853715623"
"2021-11-22";"13.425404540335487"
"2021-11-21";"13.50965940647563"
"2021-11-20";"13.483078132321598"
"2021-11-19";"13.749575630381779"
"2021-11-18";"13.997134444916789"
"2021-11-17";"14.316021312086026"
"2021-11-16";"14.57499255533865"
"2021-11-15";"14.793745897638722"
"2021-11-14";"14.940901570841364"
"2021-11-13";"15.059722556882724"
"2021-11-12";"15.166782487838777"
"2021-11-11";"15.41534817119522"
"2021-11-10";"15.605616583664444"
"2021-11-09";"15.838759236227961"
"2021-11-08";"15.987402741756206"
"2021-11-07";"16.10456733019981"
"2021-11-06";"16.2245783496208"
"2021-11-05";"16.409082236214463"
"2021-11-04";"16.60167561098027"
"2021-11-03";"16.76894812961732"
"2021-11-02";"16.89295863593306"
"2021-11-01";"17.028048537895366"
"2021-10-31";"17.143314908275254"
"2021-10-30";"17.213296064670516"
"2021-10-29";"17.332496405936784"
"2021-10-28";"17.47901905131399"
"2021-10-27";"17.607734238403786"
"2021-10-26";"17.702409264812328"
"2021-10-25";"17.801374141161777"
"2021-10-24";"17.873961363779067"
"2021-10-23";"17.898734708437374"
"2021-10-22";"18.007177538526495"
"2021-10-21";"18.08621164896211"
"2021-10-20";"18.16400843252912"
"2021-10-19";"18.242939425732825"
"2021-10-18";"18.34151382071816"
"2021-10-17";"18.343080342691902"
"2021-10-16";"18.35556612544051"
"2021-10-15";"18.400520156046813"
"2021-10-14";"18.428773226121915"
"2021-10-13";"18.457984658298464"
"2021-10-12";"18.490590780932397"
"2021-10-11";"18.521765814738504"
"2021-10-10";"18.557968945599896"
"2021-10-09";"18.58776946766388"
"2021-10-08";"18.627105193545543"
"2021-10-07";"18.668669774429446"
"2021-10-06";"18.721612938960895"
"2021-10-05";"18.726258968833996"
"2021-10-04";"18.72993221548341"
"2021-10-03";"18.729350834895975"
"2021-10-02";"18.759502727841873"
"2021-10-01";"18.804491561512428"
"2021-09-30";"18.84292323586219"
"2021-09-29";"18.88450704225352"
"2021-09-28";"18.896071606166085"
"2021-09-27";"18.96035562006713"
"2021-09-26";"19.007775908326135"
"2021-09-25";"19.027002392617067"
"2021-09-24";"19.06523277850081"
"2021-09-23";"19.08728887261409"
"2021-09-22";"19.12931785861737"
"2021-09-21";"19.165364463645556"
"2021-09-20";"19.217475459698605"
"2021-09-19";"19.239641967334133"
"2021-09-18";"19.256078132576018"
"2021-09-17";"19.2836828597193"
"2021-09-16";"19.331957998191974"
"2021-09-15";"19.345998420734823"
"2021-09-14";"19.397806394522974"
"2021-09-13";"19.378939995330374"
"2021-09-12";"19.41974730931212"
"2021-09-11";"19.45206121540228"
"2021-09-10";"19.488600342811523"
"2021-09-09";"19.52665506046205"
"2021-09-08";"19.574086739145816"
"2021-09-07";"19.594419131707546"
"2021-09-06";"19.612017979654603"
"2021-09-05";"19.6422224854875"
"2021-09-04";"19.652987111628015"
"2021-09-03";"19.681951080367966"
"2021-09-02";"19.720859334063736"
"2021-09-01";"19.744067230100747"
"2021-08-31";"19.765301976530196"
"2021-08-30";"19.77779906139259"
"2021-08-29";"19.796285200718994"
"2021-08-28";"19.768250845668497"
"2021-08-27";"19.795320232546967"
"2021-08-26";"19.82103338785721"
"2021-08-25";"19.845857418111756"
"2021-08-24";"19.860207278862376"
"2021-08-23";"19.865791252293135"
"2021-08-22";"19.856031692352285"
"2021-08-21";"19.876677548059487"
"2021-08-20";"19.900738409393536"
"2021-08-19";"19.920029080334427"
"2021-08-18";"19.944195074608757"
"2021-08-17";"19.966964632724444"
"2021-08-16";"19.991244710345832"
"2021-08-15";"20.005841121495326"
"2021-08-14";"20.02240950942661"
"2021-08-13";"20.043402989441855"
"2021-08-12";"20.0600336774288"
"2021-08-11";"20.080615610113593"
"2021-08-10";"20.096325452900764"
"2021-08-09";"20.12190644047881"
"2021-08-08";"20.14261559950011"
"2021-08-07";"20.153480275578"
"2021-08-06";"20.16386204189766"
"2021-08-05";"20.181684262214585"
"2021-08-04";"20.195071616342776"
"2021-08-03";"20.207483160430698"
"2021-08-02";"20.221402214022138"
"2021-08-01";"20.230360307147077"
"2021-07-31";"20.241319871952722"
"2021-07-30";"20.257781501836018"
"2021-07-29";"20.27027027027027"
"2021-07-28";"20.286779041930945"
"2021-07-27";"20.299303600533413"
"2021-07-26";"20.313851476584702"
"2021-07-25";"20.32842021960629"
"2021-07-24";"20.338479809976246"
"2021-07-23";"20.34300987452669"
"2021-07-22";"20.355603981972166"
"2021-07-21";"20.365185937616136"
"2021-07-20";"20.37629210976426"
"2021-07-19";"20.38943321344413"
"2021-07-18";"20.397528474651974"
"2021-07-17";"20.402591278016335"
"2021-07-16";"20.408163265306122"
"2021-07-15";"20.413231349955296"
"2021-07-14";"20.41931637519873"
"2021-07-13";"20.43302095503244"
"2021-07-12";"20.437085104796"
"2021-07-11";"20.46456046007917"
"2021-07-10";"20.440682185982823"
"2021-07-09";"20.442718059809266"
"2021-07-08";"20.442718059809266"
"2021-07-07";"20.451375049820644"
"2021-07-06";"20.44730025901574"
"2021-07-05";"20.408163265306122"
"2021-07-04";"20.407147478970682"
"2021-07-03";"20.406639623721475"
"2021-07-02";"20.406131793748756"
"2021-07-01";"20.406639623721475"
"2021-06-30";"20.406639623721475"
"2021-06-29";"20.401054883813504"
"2021-06-28";"20.397502549687818"
"2021-06-27";"20.363003480855298"
"2021-06-26";"20.35440017893978"
"2021-06-25";"20.35440017893978"
"2021-06-24";"20.355917880399662"
"2021-06-23";"20.3751617076326"
"2021-06-22";"20.37313432835821"
"2021-06-21";"20.37465482498694"
"2021-06-20";"20.355917880399662"
"2021-06-19";"20.359966191020735"
"2021-06-18";"20.3650288442411"
"2021-06-17";"20.36806764486446"
"2021-06-16";"20.367561115117756"
"2021-06-15";"20.364522465623992"
"2021-06-14";"20.3650288442411"
"2021-06-13";"20.367561115117756"
"2021-06-12";"20.364016112188573"
"2021-06-11";"20.36705461056401"
"2021-06-10";"20.37465482498694"
"2021-06-09";"20.35281530690951"
"2021-06-08";"20.3649762242637"
"2021-06-07";"20.370554836139057"
"2021-06-06";"20.383752803388987"
"2021-06-05";"20.36898529045126"
"2021-06-04";"20.374572931993317"
"2021-06-03";"20.38219738549047"
"2021-06-02";"20.387792279090657"
"2021-06-01";"20.396954187991515"
"2021-05-31";"20.408163265306122"
"2021-05-30";"20.6296083250536"
"2021-05-29";"20.397960203979604"
"2021-05-28";"20.415822262253247"
"2021-05-27";"20.42808862185505"
"2021-05-26";"20.412763612683463"
"2021-05-25";"20.427089077146725"
"2021-05-24";"20.44040930979133"
"2021-05-23";"20.455800411625923"
"2021-05-22";"20.459395004393123"
"2021-05-21";"20.43480443841944"
"2021-05-20";"20.455859070690824"
"2021-05-19";"20.477987421383645"
"2021-05-18";"20.49861495844875"
"2021-05-17";"20.50234528673022"
"2021-05-17";"20.50234528673022"
"2021-05-16";"20.522011308562195"
"2021-05-15";"20.48238413941154"
"2021-05-14";"20.505689001264223"
"2021-05-13";"20.526449000253102"
"2021-05-12";"20.5364839511181"
"2021-05-11";"20.55438400365863"
"2021-05-10";"20.519348268839103"
"2021-05-09";"20.55807784522777"
"2021-05-08";"20.524340744900822"
"2021-05-07";"20.512558187119545"
"2021-05-06";"20.54829618242378"
"2021-05-05";"20.567466940557196"
"2021-05-04";"20.60821241123804"
"2021-05-03";"20.608718080990457"
"2021-05-02";"20.637219406227373"
"2021-05-01";"20.64071685701707"
"2021-04-30";"20.7012987012987"
"2021-04-29";"20.753586959352134"
"2021-04-28";"20.772366220735783"
"2021-04-27";"20.7639671761529"
"2021-04-26";"20.822913101850634"
"2021-04-25";"20.85533262935586"
"2021-04-24";"20.849870349790972"
"2021-04-23";"20.912951167728238"
"2021-04-22";"20.935435755380354"
"2021-04-21";"20.96817330837122"
"2021-04-20";"20.97283977071838"
"2021-04-19";"21.004787262653974"
"2021-04-18";"21.01112671491844"
"2021-04-17";"21.015002978930834"
"2021-04-16";"21.095555253500066"
"2021-04-15";"21.140032228989703"
"2021-04-14";"21.13642602250892"
"2021-04-13";"21.177443816351854"
"2021-04-12";"21.21405396411636"
"2021-04-11";"21.19659071917999"
"2021-04-10";"21.24210408631002"
"2021-04-09";"21.308212072784364"
"2021-04-08";"21.420709508085686"
"2021-04-07";"21.50995936691956"
"2021-04-06";"21.552954610333998"
"2021-04-05";"21.590778759032"
"2021-04-03";"21.66815936208939"
"2021-04-02";"21.750493669415725"
"2021-04-01";"21.870528805442813"
"2021-03-31";"21.979634357484517"
"2021-03-30";"22.050358650411784"
"2021-03-29";"22.149643705463184"
"2021-03-28";"22.158024838431068"
"2021-03-27";"22.192977208829333"
"2021-03-26";"22.29433327324079"
"2021-03-25";"22.38873613922712"
"2021-03-24";"22.427921092564493"
"2021-03-23";"22.52156157620455"
"2021-03-22";"22.61722341403616"
"2021-03-21";"22.676854818831647"
"2021-03-20";"22.743425728500355"
"2021-03-19";"22.823120813693873"
"2021-03-18";"22.869087732434792"
"2021-03-17";"22.983820393829173"
"2021-03-16";"23.06066437427048"
"2021-03-15";"23.09300557526609"
"2021-03-14";"23.048799872834206"
"2021-03-13";"23.0541117949045"
"2021-03-12";"23.117315573770494"
"2021-03-11";"23.236327306713076"
"2021-03-10";"23.249027237354085"
"2021-03-09";"23.26340174230807"
"2021-03-08";"23.37031444889385"
"2021-03-07";"23.437241744074576"
"2021-03-06";"23.470603813559325"
"2021-03-05";"23.55559985381574"
"2021-03-04";"23.641767121915386"
"2021-03-03";"23.683945308563175"
"2021-03-02";"23.753209893228814"
"2021-03-01";"23.84029383757312"
"2021-02-28";"23.9309801773426"
"2021-02-27";"23.96379718193973"
"2021-02-26";"24.006878761822872"
"2021-02-25";"24.040124524386027"
"2021-02-24";"24.166869798377267"
"2021-02-23";"24.31419262165855"
"2021-02-22";"24.41086336257001"
"2021-02-21";"24.424778761061948"
"2021-02-20";"24.43955732122588"
"2021-02-19";"24.492702029191882"
"2021-02-18";"24.55500750589749"
"2021-02-17";"24.643460142975176"
"2021-02-16";"24.65258978523732"
"2021-02-15";"24.71510488495318"
"2021-02-14";"24.827737066608336"
"2021-02-13";"24.774363284247453"
"2021-02-12";"24.831279342723004"
"2021-02-11";"24.945650171340137"
"2021-02-10";"24.95464474804695"
"2021-02-09";"24.898732765989074"
"2021-02-08";"24.9794638189829"
"2021-02-07";"24.9475576865448"
"2021-02-06";"24.82162974089373"
"2021-02-05";"24.88593944421402"
"2021-02-04";"24.91763547544212"
"2021-02-03";"24.884127345946357"
"2021-02-02";"24.894047573593983"
"2021-02-01";"24.838759213759214"
"2021-01-31";"24.867949261672514"
"2021-01-30";"24.698515769944343"
"2021-01-29";"24.79146459747818"
"2021-01-28";"24.774072919912744"
"2021-01-27";"24.82769423558897"
"2021-01-26";"24.86545940212908"
"2021-01-25";"24.554893213848644"
"2021-01-24";"24.54303953054994"
"2021-01-23";"24.46787348319077"
"2021-01-22";"24.247992649702393"
"2021-01-21";"24.349083895853422"
"2021-01-20";"24.075944253686124"
"2021-01-19";"23.901624658984485"
"2021-01-18";"23.719941109111726"
"2021-01-17";"23.543430027118085"
"2021-01-16";"23.318090058913196"
"2021-01-15";"23.20387144807048"
"2021-01-14";"23.19876938427639"
"2021-01-13";"23.05860729353774"
"2021-01-12";"22.890503591079003"
"2021-01-11";"22.733045466090932"
"2021-01-10";"22.482435597189696"
"2021-01-09";"22.332506203473944"
"2021-01-08";"22.405711091042015"
"2021-01-07";"22.50314957209262"
"2021-01-06";"22.467481277098933"
"2021-01-05";"22.466454802259886"
"2021-01-04";"22.535211267605636"
"2021-01-03";"22.133887433372482"
"2021-01-02";"22.84830003186018"
"2021-01-01";"22.09387605427209"
"2020-12-31";"22.09409594095941"
"2020-12-30";"21.900864874918625"
"2020-12-29";"21.8209179834462"
"2020-12-28";"21.34943654605107"
"2020-12-27";"21.190909962604273"
"2020-12-26";"21.145416887433168"
"2020-12-25";"21.287919105907395"
"2020-12-24";"21.27763647035805"
"2020-12-23";"21.21167380284463"
"2020-12-22";"21.21619602569849"
"2020-12-21";"21.072796934865902"
"2020-12-20";"20.787690426453356"
"2020-12-19";"20.30248654191233"
"2020-12-18";"20.091937399927687"
"2020-12-17";"19.78960524945318"
"2020-12-16";"18.80647194788821"
"2020-12-15";"17.56061329513502"
"2020-12-14";"16.074404601903126"
"2020-12-13";"16.24459880763551"
"2020-12-12";"14.92206135241582"
"2020-12-11";"15.00252851604203"
"2020-12-10";"14.871998637679514"
"2020-12-09";"14.918495478371062"
"2020-12-08";"13.574133411010777"
"2020-12-07";"12.506668247288246"
"2020-12-06";"12.341219673710192"
"2020-12-05";"12.086243546917704"
"2020-12-04";"11.254612546125461"
"2020-12-03";"10.42830540037244"
"2020-12-02";"9.834401370471417"
"2020-12-01";"9.917676800414858"
"2020-11-30";"9.742841993637327"
"2020-11-29";"9.269210102095649"
"2020-11-28";"9.10821098423056"
"2020-11-27";"9.39559669050624"
"2020-11-26";"9.662532448802999"
"2020-11-25";"9.223557874045513"
"2020-11-24";"9.333437038189313"
"2020-11-23";"7.973962571196095"
"2020-11-22";"8.0692122119624"
"2020-11-21";"7.535348404030142"
"2020-11-20";"7.317508477601285"
"2020-11-19";"7.520891364902507"
"2020-11-18";"7.0004861448711715"
"2020-11-17";"6.836037139067442"
"2020-11-16";"6.847081838930551"
"2020-11-15";"6.704427233845799"
"2020-11-14";"6.8557919621749415"
"2020-11-13";"6.916141780906509"
"2020-11-12";"7.244432519452642"
"2020-11-11";"7.977122215532812"
"2020-11-10";"8.809811711867335"
"2020-11-09";"8.259808522620611"
"2020-11-08";"8.198321296115557"
"2020-11-07";"7.872426322163909"
"2020-11-06";"8.182962652119178"
"2020-11-05";"8.986175115207374"
"2020-11-04";"8.106116433308769"
"2020-11-03";"9.003939223410242"
"2020-11-02";"8.758683177287828"
"2020-11-01";"5.621693121693121"
"2020-10-31";"6.002824858757062"
"2020-10-30";"5.720823798627002"
"2020-10-29";"6.244796003330557"
"2020-10-28";"6.714413607878245"
"2020-10-27";"7.149666348903718"
"2020-10-26";"7.063572149344097"
"2020-10-25";"7.399577167019027"
"2020-10-24";"7.49063670411985"
"2020-10-23";"7.782101167315175"
"2020-10-22";"7.701421800947867"
"2020-10-21";"8.109794135995008"
"2020-10-20";"8.419689119170984"
"2020-10-19";"8.643617021276595"
"2020-10-18";"8.76010781671159"
"2020-10-17";"8.971704623878535"
"2020-10-16";"9.41346850108617"
"2020-10-15";"9.622501850481125"
"2020-10-14";"9.916094584286803"
"2020-10-13";"10.22816679779701"
"2020-10-12";"10.577705451586654"
"2020-10-11";"10.770505385252692"
"2020-10-10";"11.054421768707483"
"2020-10-09";"11.796733212341199"
"2020-10-08";"12.584704743465634"
"2020-10-07";"12.584704743465634"
"2020-10-06";"12.782694198623402"
"2020-10-05";"12.987012987012989"
"2020-10-04";"13.14459049544995"
"2020-10-03";"13.402061855670102"
"2020-10-02";"13.713080168776372"
"2020-10-01";"14.008620689655173"
"2020-09-30";"14.008620689655173"
"2020-09-29";"14.508928571428571"
"2020-09-28";"14.739229024943311"
"2020-09-27";"14.840182648401825"
"2020-09-26";"15.151515151515152"
"2020-09-25";"15.439429928741092"
"2020-09-24";"15.853658536585366"
"2020-09-23";"16.069221260815823"
"2020-09-22";"16.455696202531648"
"2020-09-21";"16.68806161745828"
"2020-09-20";"17.015706806282722"
"2020-09-19";"17.402945113788487"
"2020-09-18";"17.52021563342318"
"2020-09-17";"17.71117166212534"
"2020-09-16";"18.005540166204987"
"2020-09-15";"18.20728291316527"
"2020-09-14";"18.38755304101839"
"2020-09-13";"18.571428571428573"
"2020-09-12";"18.8953488372093"
"2020-09-11";"19.06158357771261"
"2020-09-10";"19.25925925925926"
"2020-09-09";"19.402985074626866"
"2020-09-08";"19.46107784431138"
"2020-09-07";"19.637462235649547"
"2020-09-06";"19.756838905775076"
"2020-09-05";"19.817073170731707"
"2020-09-04";"19.877675840978593"
"2020-09-03";"19.90811638591118"
"2020-09-02";"20.0"
"2020-09-01";"20.09273570324575"
"2020-08-31";"20.155038759689923"
"2020-08-30";"20.21772939346812"
"2020-08-29";"20.21772939346812"
"2020-08-28";"20.34428794992175"
"2020-08-27";"20.537124802527646"
"2020-08-26";"20.700636942675157"
"2020-08-25";"20.866773675762442"
"2020-08-24";"20.967741935483872"
"2020-08-23";"21.13821138211382"
"2020-08-22";"21.311475409836063"
"2020-08-21";"21.52317880794702"
"2020-08-20";"21.73913043478261"
"2020-08-19";"21.95945945945946"
"2020-08-18";"22.18430034129693"
"2020-08-17";"22.33676975945017"
"2020-08-16";"22.68760907504363"
"2020-08-15";"23.008849557522122"
"2020-08-14";"24.43609022556391"
"2020-08-13";"25.49019607843137"
"2020-08-12";"25.84493041749503"
"2020-08-11";"25.948103792415168"
"2020-08-10";"26.31578947368421"
"2020-08-09";"26.31578947368421"
"2020-08-08";"26.53061224489796"
"2020-08-07";"26.804123711340203"
"2020-08-06";"26.970954356846473"
"2020-08-05";"27.48414376321353"
"2020-08-04";"27.60084925690021"
"2020-08-03";"27.837259100642395"
"2020-08-02";"27.956989247311828"
"2020-08-01";"28.199566160520607"
"2020-07-31";"28.322440087145967"
"2020-07-30";"28.446389496717725"
